timeindex,DE-coal-st,DE-electricity-shortage,DE-gas-ccgt,DE-gas-ocgt,DE-lignite-st,DE-mixed-st,DE-oil-ocgt,DE-other-res,DE-chp-must-run,DE-hydro-ror,DE-solar-pv,DE-wind-offshore,DE-wind-onshore,DE-biomass-st,DE-cavern-acaes,DE-hydro-phs,DE-hydrogen-storage,DE-lithium-battery,DE-hydro-reservoir,import,DE-electricity-load,DE-decentral_heat-hp,DE-flex-decentral_heat-hp,DE-electricity-excess
2030-01-01 00:00:00,0.0,0.0,0.0,0.0,7578.6,0.0,0.0,0.0,8345.0,4329.0,0.0,13600.0,32269.238999999998,2508.58756025,0.0,0.0,0.0,0.0,0.0,-11523.49608439,52136.11512104457,0.0,4970.81535482,0.0
2030-01-01 01:00:00,0.0,0.0,0.0,0.0,2803.01250934,0.0,0.0,0.0,8345.0,4329.0,0.0,13600.0,34712.829000000005,0.0,0.0,0.0,0.0,0.0,0.0,-8774.913323072002,49910.04324903217,0.0,5104.88493724,0.0
2030-01-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8345.0,4329.0,0.0,13600.0,37806.732,0.0,0.0,0.0,0.0,0.0,0.0,-10730.289710431,47953.62732096855,0.0,5396.8149686,0.0
2030-01-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8345.0,4329.0,0.0,13600.0,40461.2505,0.0,0.0,0.0,0.0,-1218.59353839,0.0,-12569.007692618003,46799.409619463906,0.0,6148.23964951,0.0
2030-01-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8345.0,4329.0,0.0,13600.0,42316.686,0.0,0.0,0.0,0.0,-3239.491969,0.0,-12085.611945800003,45043.82531492701,0.0,8221.75677026,0.0
2030-01-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8345.0,4329.0,0.0,13600.0,43376.1165,0.0,0.0,0.0,0.0,-6601.22034161,0.0,-12127.557629987103,41806.82571999363,0.0,9114.5128084,0.0
2030-01-01 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8345.0,4329.0,0.0,13600.0,44352.3555,0.0,0.0,0.0,0.0,-7199.15994636,0.0,-12482.163406736003,41830.51933849959,0.0,9114.5128084,0.0
2030-01-01 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8345.0,4329.0,418.0,13600.0,44333.973000000005,0.0,0.0,0.0,0.0,-6505.05507734,0.0,-12877.488163603,42528.91695065147,0.0,9114.5128084,0.0
2030-01-01 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8345.0,4329.0,4389.0,13600.0,44214.0165,0.0,0.0,0.0,0.0,-8434.90081652,0.0,-12496.675270731004,45160.03687236101,0.0,8785.40354038,0.0
2030-01-01 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8345.0,4329.0,10241.0,13600.0,41510.8485,0.0,0.0,0.0,0.0,-9068.45342724,0.0,-12295.836843944002,48241.335545683796,0.0,8420.22268313,0.0
2030-01-01 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8345.0,4329.0,14838.999999999998,13600.0,39548.2815,0.0,0.0,0.0,0.0,-10148.0179487,0.0,-10699.056398678,51629.52299203617,0.0,8184.68416058,0.0
2030-01-01 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8345.0,4329.0,16093.0,13600.0,39106.75950000001,0.0,0.0,0.0,0.0,-9693.52048786,0.0,-10899.098243245,52912.36319400175,0.0,7968.77757488,0.0
2030-01-01 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8345.0,4329.0,13480.5,13600.0,37199.9385,0.0,0.0,0.0,0.0,-3917.85586064,0.0,-12091.181668023,52212.83731430196,0.0,8732.56365702,0.0
2030-01-01 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8345.0,4329.0,8464.5,13600.0,35866.993500000004,0.0,0.0,0.0,0.0,0.0,0.0,-11128.899909028001,51646.44700525471,0.0,7830.14658572,0.0
2030-01-01 14:00:00,0.0,0.0,0.0,0.0,7419.52318453,0.0,0.0,0.0,8345.0,4329.0,2403.5,13600.0,34293.451499999996,0.0,0.0,0.0,0.0,0.0,0.0,-10963.223420825001,51541.51812329974,0.0,7885.73314041,0.0
2030-01-01 15:00:00,0.0,0.0,0.0,0.0,7578.6,0.0,0.0,0.0,8345.0,4329.0,0.0,13600.0,32359.2705,6000.0,0.0,0.0,0.0,0.0,0.0,-10627.525914593,53333.20698936953,0.0,8251.13759603,0.0
2030-01-01 16:00:00,6862.05,0.0,0.0,0.0,7578.6,0.0,0.0,0.0,8345.0,4329.0,0.0,13600.0,29418.84,6000.0,0.0,0.0,0.0,0.0,0.0,-9671.512297845298,57989.56715956475,0.0,8472.41054259,0.0
2030-01-01 17:00:00,6862.05,0.0,0.0,0.0,7578.6,0.0,0.0,1300.0,8345.0,4329.0,0.0,13600.0,27624.451499999996,6000.0,0.0,0.0,0.0,0.0,0.0,-8295.901548332,58856.07663635416,0.0,8487.12331532,0.0
2030-01-01 18:00:00,6862.05,0.0,0.0,0.0,7578.6,0.0,0.0,1300.0,8345.0,4329.0,0.0,13600.0,26878.122,6000.0,0.0,0.0,0.0,0.0,0.0,-8579.460745653003,57928.64071197799,0.0,8384.67054236,0.0
2030-01-01 19:00:00,6862.05,0.0,0.0,0.0,7578.6,0.0,0.0,979.577821122,8345.0,4329.0,0.0,13580.796733904,25711.8165,6000.0,0.0,0.0,0.0,0.0,0.0,-9377.228608067002,55889.86125291747,0.0,8119.75119404,0.0
2030-01-01 20:00:00,6862.05,0.0,0.0,0.0,7578.6,0.0,0.0,0.0,8345.0,4329.0,0.0,13141.574251568001,25186.8465,6000.0,0.0,0.0,0.0,0.0,0.0,-8903.677703024998,55141.819868657854,0.0,7397.57317988,0.0
2030-01-01 21:00:00,6862.05,0.0,0.0,0.0,7578.6,0.0,0.0,0.0,8345.0,4329.0,0.0,12624.600845312001,24238.053,6000.0,0.0,0.0,0.0,0.0,0.0,-8065.639520973001,55809.754257016364,0.0,6101.91006733,0.0
2030-01-01 22:00:00,3820.40178955,0.0,0.0,0.0,7578.6,0.0,0.0,0.0,8345.0,4329.0,0.0,12633.97419624,22810.716000000004,6000.0,0.0,0.0,0.0,0.0,0.0,-7397.330394855002,52994.72672499866,0.0,5125.63486593,0.0
2030-01-01 23:00:00,0.0,0.0,0.0,0.0,7578.6,0.0,0.0,0.0,8345.0,4329.0,0.0,13152.091636672001,21764.452500000003,6000.0,0.0,0.0,0.0,0.0,0.0,-6826.171398135,49586.23046278404,0.0,4756.74227575,0.0
2030-01-02 00:00:00,0.0,0.0,0.0,0.0,7578.6,0.0,0.0,0.0,8345.0,4329.0,0.0,13483.404013792002,21641.589,5684.76498009,0.0,0.0,0.0,0.0,0.0,-9127.044990932001,47057.78288793367,0.0,4877.53011501,0.0
2030-01-02 01:00:00,0.0,0.0,0.0,0.0,7578.6,0.0,0.0,0.0,8345.0,4329.0,0.0,13437.227047887998,20992.301999999996,4558.96275415,0.0,0.0,0.0,0.0,0.0,-8637.445818558002,45682.424747040044,0.0,4921.22123644,0.0
2030-01-02 02:00:00,0.0,0.0,0.0,0.0,7578.6,0.0,0.0,0.0,8345.0,4329.0,0.0,13415.673239120002,20854.219500000003,3851.56312183,0.0,0.0,0.0,0.0,0.0,-8305.381009445002,44804.632594771596,0.0,5264.04225672,0.0
2030-01-02 03:00:00,0.0,0.0,0.0,0.0,7578.6,0.0,0.0,0.0,8345.0,4329.0,0.0,13319.687171632002,20087.541,5664.72958617,0.0,0.0,0.0,0.0,0.0,-8746.340377212,44461.639260209115,0.0,6116.57812038,0.0
2030-01-02 04:00:00,0.0,0.0,0.0,0.0,7578.6,0.0,0.0,0.0,8345.0,4329.0,0.0,13290.035288288002,19394.7345,6000.0,0.0,0.0,0.0,0.0,0.0,-7362.921831655001,43318.7042341835,0.0,8255.74372244,0.0
2030-01-02 05:00:00,0.0,0.0,0.0,0.0,7578.6,0.0,0.0,0.0,8345.0,4329.0,0.0,13244.128367792002,19229.634,6000.0,0.0,0.0,0.0,0.0,0.0,-8486.4974383271,41125.35212106028,0.0,9114.5128084,0.0
2030-01-02 06:00:00,3494.19830275,0.0,0.0,0.0,7578.6,0.0,0.0,0.0,8345.0,4329.0,0.0,12974.086896992003,19007.846999999998,6000.0,0.0,0.0,0.0,0.0,0.0,-10411.015313193,42587.58686314242,0.0,8730.13002341,0.0
2030-01-02 07:00:00,6862.05,0.0,0.0,0.0,7578.6,0.0,0.0,0.0,8345.0,4329.0,418.0,12676.459894752003,18344.196,6000.0,0.0,0.0,0.0,0.0,0.0,-10562.418365767,45382.30557929788,0.0,8608.58194969,0.0
2030-01-02 08:00:00,6862.05,0.0,0.0,0.0,7578.6,0.0,0.0,1300.0,8345.0,4329.0,5434.000000000001,12409.788375024002,16486.281,6000.0,0.0,0.0,0.0,0.0,0.0,-10733.8466227368,49693.415879834814,0.0,8317.45687245,0.0
2030-01-02 09:00:00,6862.05,0.0,0.0,0.0,7578.6,0.0,0.0,0.0,8345.0,4329.0,12226.5,12302.017350208002,13712.832,6000.0,0.0,0.0,0.0,0.0,0.0,-10332.585729691002,53027.44648388785,0.0,7995.96713663,0.0
2030-01-02 10:00:00,6147.77216544,0.0,0.0,0.0,7578.6,0.0,0.0,0.0,8345.0,4329.0,18183.0,12347.842269232,12545.8425,6000.0,0.0,0.0,0.0,0.0,0.0,-11142.898007901602,56539.743360509536,0.0,7794.41556626,0.0
2030-01-02 11:00:00,3800.70115002,0.0,0.0,0.0,7578.6,0.0,0.0,0.0,8345.0,4329.0,20482.0,12356.441452128001,12360.906,6000.0,0.0,0.0,0.0,0.0,0.0,-10910.85123499,56759.7555323506,0.0,7582.0418348,0.0
2030-01-02 12:00:00,0.0,0.0,0.0,0.0,7578.6,0.0,0.0,0.0,8345.0,4329.0,18287.5,12262.738255344,12954.532500000001,6000.0,0.0,0.0,0.0,0.0,0.0,-7615.832455949399,54490.80949351789,0.0,7650.72880587,0.0
2030-01-02 13:00:00,4411.87178187,0.0,0.0,0.0,7578.6,0.0,0.0,0.0,8345.0,4329.0,11704.0,12115.870636512002,13711.891500000002,6000.0,0.0,0.0,0.0,0.0,0.0,-7628.147059226,52974.41790913641,0.0,7593.66895002,0.0
2030-01-02 14:00:00,6862.05,0.0,0.0,0.0,7578.6,0.0,0.0,1300.0,8345.0,4329.0,3657.5000000000005,11969.923294048001,15743.97,6000.0,0.0,0.0,0.0,0.0,677.741283879,-6082.864116035,52643.83551760086,0.0,7737.08494429,0.0
2030-01-02 15:00:00,6862.05,0.0,0.0,0.0,7578.6,0.0,0.0,1300.0,8345.0,4329.0,0.0,11783.396863728001,18551.875500000002,6000.0,0.0,0.0,0.0,0.0,995.9,-2900.9843359349998,54808.9809420265,0.0,8035.85708577,0.0
2030-01-02 16:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,0.0,11751.994490383999,19727.928000000004,6000.0,0.0,0.0,0.0,0.0,995.9,-1416.1191466850014,60284.46335199922,0.0,8306.58999169,0.0
2030-01-02 17:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,0.0,11616.558176928002,18903.1095,6000.0,0.0,0.0,0.0,0.0,995.9,665.8511238421997,61385.65247875245,0.0,8327.11632202,0.0
2030-01-02 18:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,0.0,11235.624741616002,17868.474000000002,6000.0,0.0,0.0,0.0,0.0,995.9,581.6251501199986,59987.72898690076,0.0,8225.24490483,0.0
2030-01-02 19:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,0.0,10711.728103312002,16732.350000000002,6000.0,0.0,0.0,0.0,0.0,995.9,-749.8134326070012,57230.243099826104,0.0,7991.27157087,0.0
2030-01-02 20:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,0.0,10171.924433088001,15982.9425,6000.0,0.0,0.0,0.0,0.0,995.9,-649.9538214440008,56725.907505913514,0.0,7306.25560573,0.0
2030-01-02 21:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,0.0,9912.641965264002,15223.616999999998,6000.0,0.0,0.0,0.0,0.0,995.9,70.28838206199907,57767.29845262788,0.0,5966.49889469,0.0
2030-01-02 22:00:00,6862.05,0.0,0.0,0.0,7578.6,421.144697332,0.0,1300.0,8345.0,4329.0,0.0,10090.319793312001,14399.8245,6000.0,0.0,0.0,0.0,0.0,995.9,243.90708137399906,55560.40712892983,0.0,5005.33894308,0.0
2030-01-02 23:00:00,6862.05,0.0,0.0,0.0,7578.6,0.0,0.0,1300.0,8345.0,4329.0,0.0,9619.254252208,13858.011,6000.0,0.0,0.0,0.0,0.0,995.9,-1754.4238796989994,52208.32424411035,0.0,4925.06712839,0.0
2030-01-03 00:00:00,6862.05,0.0,0.0,0.0,7578.6,0.0,0.0,1300.0,8345.0,4329.0,0.0,8517.206637312001,13200.6015,6000.0,0.0,0.0,0.0,0.0,995.9,-2161.9266289730003,49907.78671393636,0.0,5058.6447944,0.0
2030-01-03 01:00:00,6862.05,0.0,0.0,0.0,7578.6,0.0,0.0,1300.0,8345.0,4329.0,0.0,7128.160739776001,12600.2205,6000.0,0.0,0.0,0.0,0.0,995.9,-1317.9513943339998,48640.74225764142,0.0,5180.23758779,0.0
2030-01-03 02:00:00,6862.05,0.0,0.0,0.0,7578.6,0.0,0.0,1300.0,8345.0,4329.0,0.0,6076.949012319999,12318.5835,6000.0,0.0,0.0,0.0,0.0,995.9,-5.149917934000769,48266.15743173766,0.0,5534.77516265,0.0
2030-01-03 03:00:00,6862.05,0.0,0.0,0.0,7578.6,2367.68534253,0.0,1300.0,8345.0,4329.0,0.0,5585.0014075200015,12138.007500000002,6000.0,0.0,0.0,0.0,0.0,995.9,275.5377401959995,49493.712523856004,0.0,6283.06946639,0.0
2030-01-03 04:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,0.0,5893.956008064002,12100.2165,6000.0,0.0,0.0,0.0,0.0,995.9,4016.782294266998,52246.685340739044,0.0,8291.51946158,0.0
2030-01-03 05:00:00,6862.05,0.0,5052.22256258,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,0.0,5786.472646368,11891.254500000001,6000.0,0.0,0.0,0.0,0.0,995.9,5465.8480172095,58167.833432133404,0.0,8555.21429403,0.0
2030-01-03 06:00:00,6862.05,0.0,17147.9,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,0.0,5485.96674608,11454.948,6000.0,0.0,0.0,0.0,0.0,995.9,2549.4868516539973,66051.03878933088,0.0,9114.5128084,0.0
2030-01-03 07:00:00,6862.05,0.0,17147.9,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,418.0,4972.700639711999,10752.650999999998,6000.0,0.0,0.0,0.0,4654.41883082,995.9,3264.3712312999996,70622.7788934334,0.0,9114.5128084,0.0
2030-01-03 08:00:00,6862.05,0.0,17147.9,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,5956.5,4292.198027775999,9340.533000000001,6000.0,0.0,0.0,0.0,0.0,995.9,6556.406679317,72741.665348395,0.0,9079.1223587,0.0
2030-01-03 09:00:00,6862.05,0.0,17147.9,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,13167.0,3407.185711776,6353.847000000001,6000.0,0.0,0.0,0.0,3577.25151588,995.9,1163.9124738600003,74647.30923680299,0.0,8697.03746471,0.0
2030-01-03 10:00:00,6862.05,0.0,17147.9,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,18810.0,3148.639453024,3985.326,6000.0,0.0,0.0,0.0,742.051616036,995.9,1562.1556658199988,75593.92570949352,0.0,8329.39702539,0.0
2030-01-03 11:00:00,6862.05,0.0,13447.893167,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,21318.0,3508.1095698880004,3680.0055,6000.0,0.0,0.0,0.0,0.0,995.9,3544.9324177931994,75885.01873685246,0.0,8141.17191785,0.0
2030-01-03 12:00:00,6862.05,0.0,11984.5146894,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,18392.000000000004,3878.8533178079997,4129.650000000001,6000.0,0.0,0.0,0.0,0.0,995.9,6015.719055566,74880.86061921889,0.0,8047.1264436,0.0
2030-01-03 13:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,11599.5,3628.13705152,5237.7300000000005,6000.0,0.0,9791.6,0.0,1975.43123489,995.9,11042.855848761003,73709.71890449569,0.0,8092.78523067,0.0
2030-01-03 14:00:00,6862.05,0.0,17147.9,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,3657.5000000000005,3745.6929227359997,7285.1985,6000.0,0.0,0.0,0.0,6035.07851116,995.9,4802.898781645999,73037.27144594557,0.0,8164.2472696,0.0
2030-01-03 15:00:00,6862.05,0.0,17147.9,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,0.0,4142.959008224,9161.923499999999,6000.0,0.0,9791.6,0.0,2323.89294494,995.9,1408.7657691149998,74029.0186205522,0.0,8475.27260173,0.0
2030-01-03 16:00:00,6862.05,0.0,17147.9,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,0.0,4270.98777432,9674.496000000001,6000.0,0.0,9791.6,0.0,8202.24893399,995.9,-937.027006463999,77973.4419680207,0.0,8704.01373384,0.0
2030-01-03 17:00:00,6862.05,0.0,6179.82552557,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,0.0,4031.439460016,9633.114,6000.0,1000.0,9791.6,0.0,12500.0,995.9,4733.254802719999,77664.29665989532,0.0,8732.18712841,0.0
2030-01-03 18:00:00,6862.05,0.0,17147.9,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,0.0,3919.8449064480014,9425.177999999998,6000.0,0.0,678.85033283,0.0,12500.0,995.9,2136.44111186,75727.06128014607,0.0,8608.40307099,0.0
2030-01-03 19:00:00,6862.05,0.0,17147.9,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,0.0,4760.901560863999,9441.3375,6000.0,0.0,0.0,0.0,4756.9351095,995.9,6026.915591640001,72421.23736479059,0.0,8240.00239722,0.0
2030-01-03 20:00:00,6862.05,0.0,16362.4904462,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,0.0,6356.938840688,9731.097000000002,6000.0,0.0,0.0,0.0,0.0,995.9,6239.683578943999,69710.01044717996,0.0,7507.4494187,0.0
2030-01-03 21:00:00,6862.05,0.0,7133.18530117,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,0.0,8921.33340192,10073.268,6000.0,0.0,0.0,0.0,0.0,995.9,10223.433582154,68726.16114540864,0.0,6152.30913984,0.0
2030-01-03 22:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,0.0,11079.752550543999,10680.489,6000.0,0.0,0.0,0.0,0.0,995.9,8698.978453153999,63835.12132524961,0.0,5151.34867844,0.0
2030-01-03 23:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,0.0,11604.317872288,11064.6405,6000.0,0.0,0.0,0.0,0.0,995.9,4742.732228466999,60690.639669244265,0.0,5248.3009315,0.0
2030-01-04 00:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,0.0,11844.018745408,11124.747000000001,6000.0,0.0,0.0,0.0,0.0,995.9,2001.6237571639995,58121.574462669385,0.0,5376.0650399,0.0
2030-01-04 01:00:00,6862.05,0.0,0.0,0.0,7578.6,1310.38560938,0.0,1300.0,8345.0,4329.0,0.0,12272.160425104,11121.669,6000.0,0.0,0.0,0.0,0.0,995.9,1880.6666616859993,56497.99746123713,0.0,5497.43423492,0.0
2030-01-04 02:00:00,6862.05,0.0,0.0,0.0,7578.6,0.0,0.0,1300.0,8345.0,4329.0,0.0,12716.267141807999,11243.421,6000.0,0.0,0.0,0.0,0.0,995.9,2310.25572054,55827.80653778281,0.0,5852.68732456,0.0
2030-01-04 03:00:00,6862.05,0.0,0.0,0.0,7578.6,0.0,0.0,1300.0,8345.0,4329.0,0.0,13159.230406416002,11057.544,6000.0,0.0,0.0,0.0,0.0,995.9,3372.1593252130006,56434.814478554574,0.0,6564.66925308,0.0
2030-01-04 04:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,0.0,13344.144208576,10906.6365,6000.0,0.0,0.0,0.0,0.0,995.9,3989.4044023840006,58129.47233550471,0.0,8637.96277545,0.0
2030-01-04 05:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,0.0,13444.239866672,11011.801500000001,6000.0,0.0,0.0,0.0,0.0,995.9,9123.5269087019,62992.30546696616,0.0,9114.5128084,0.0
2030-01-04 06:00:00,6862.05,0.0,6209.63853215,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,0.0,13461.357354624,11306.52,6000.0,0.0,0.0,0.0,0.0,995.9,9426.942785865998,69817.19586423073,0.0,9114.5128084,0.0
2030-01-04 07:00:00,6862.05,0.0,7542.2000268,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,418.0,13454.156608047999,12016.9395,6000.0,0.0,0.0,0.0,0.0,995.9,10483.202879317,73327.23620575662,0.0,9114.5128084,0.0
2030-01-04 08:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,5956.5,13600.0,11577.213,6000.0,0.0,1241.79572934,0.0,6907.83955653,995.9,6853.8377976540005,75549.9232751253,0.0,9114.5128084,0.0
2030-01-04 09:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,14421.000000000002,13600.0,8840.187,6000.0,0.0,0.0,0.0,0.0,995.9,8030.670846433999,76300.22119448072,0.0,7118.88665195,0.0
2030-01-04 10:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,21945.0,13600.0,7175.7585,6000.0,0.0,0.0,0.0,0.0,995.9,4479.615679373001,76992.9774688931,0.0,8734.64671047,0.0
2030-01-04 11:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,25080.0,13600.0,6669.427499999999,6000.0,0.0,0.0,0.0,0.0,995.9,1765.6471943178003,77128.36957464143,0.0,8513.95511967,0.0
2030-01-04 12:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,22885.5,13600.0,7255.701000000001,6000.0,0.0,0.0,0.0,0.0,995.9,2117.9556456339997,75997.84549164274,0.0,8388.56115399,0.0
2030-01-04 13:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,15466.000000000002,13600.0,8947.4895,6000.0,0.0,0.0,0.0,0.0,995.9,6458.465357567,74529.96941182109,0.0,8469.23544575,0.0
2030-01-04 14:00:00,6862.05,0.0,3804.6975447,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,5538.5,13600.0,12100.814999999999,6000.0,0.0,0.0,0.0,0.0,995.9,9004.231356997001,73975.99004580078,0.0,8599.50385588,0.0
2030-01-04 15:00:00,6862.05,0.0,11732.6946913,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,104.5,13600.0,16033.986,6000.0,0.0,0.0,0.0,0.0,995.9,3827.189068057998,74912.45211056017,0.0,8913.16764877,0.0
2030-01-04 16:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,0.0,13600.0,18488.605499999998,6000.0,0.0,0.0,0.0,9998.20095949,995.9,7544.255358775999,79064.4766868428,0.0,9093.83513142,0.0
2030-01-04 17:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,0.0,13600.0,20008.6245,6000.0,1000.0,9791.6,324.141875823,0.0,995.9,4742.289969089999,78944.8803267651,0.0,9049.02601815,0.0
2030-01-04 18:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,0.0,13600.0,20265.038999999997,6000.0,509.980079602,0.0,226.760736905,735.44950227,995.9,12188.902534316998,77108.06075877919,0.0,8945.32109432,0.0
2030-01-04 19:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,0.0,13600.0,19782.135,6000.0,0.0,0.0,0.0,0.0,995.9,9962.2036805,73291.13164422373,0.0,8580.45703627,0.0
2030-01-04 20:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,0.0,13600.0,20142.8595,6000.0,0.0,0.0,0.0,0.0,995.9,6113.575289111,70557.33937565502,0.0,7826.34541344,0.0
2030-01-04 21:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,0.0,13600.0,20553.858,6000.0,0.0,0.0,0.0,0.0,995.9,3459.2832861959996,69676.16242074285,0.0,6464.22886545,0.0
2030-01-04 22:00:00,6862.05,0.0,0.0,0.0,7578.6,0.0,0.0,1300.0,8345.0,4329.0,0.0,13600.0,20590.708499999997,6000.0,0.0,0.0,0.0,0.0,995.9,1154.666788738,65301.86913752337,0.0,5454.05615122,0.0
2030-01-04 23:00:00,6862.05,0.0,0.0,0.0,7578.6,0.0,0.0,1300.0,8345.0,4329.0,0.0,13579.271866271998,20980.7595,6000.0,0.0,0.0,0.0,0.0,995.9,-2395.0471511689993,61794.08533109329,0.0,5781.448884,0.0
2030-01-05 00:00:00,6862.05,0.0,0.0,0.0,7578.6,0.0,0.0,1300.0,8345.0,4329.0,0.0,13548.901761488001,20991.275999999998,6000.0,0.0,0.0,0.0,-107.810376725,995.9,-4560.0502045580015,59410.056002374484,0.0,5872.81117783,0.0
2030-01-05 01:00:00,6862.05,0.0,0.0,0.0,7578.6,0.0,0.0,1300.0,8345.0,4329.0,0.0,13538.078099760001,20990.592,6000.0,0.0,0.0,0.0,-1627.33585607,451.365421022,-3931.4257324599985,57839.507575693664,0.0,5996.41635655,0.0
2030-01-05 02:00:00,6862.05,0.0,0.0,0.0,7578.6,0.0,0.0,1300.0,8345.0,4329.0,0.0,13576.504689232,21184.5915,6000.0,0.0,0.0,0.0,-2147.41957251,0.0,-3550.9368587200006,57120.80114767953,0.0,6356.58861032,0.0
2030-01-05 03:00:00,6862.05,0.0,0.0,0.0,7578.6,0.0,0.0,1300.0,8345.0,4329.0,0.0,13600.0,21454.6005,6000.0,0.0,0.0,0.0,-1022.61565957,0.0,-3956.1999389600005,57470.56408752942,0.0,7019.87081393,0.0
2030-01-05 04:00:00,6862.05,0.0,0.0,0.0,7578.6,0.0,0.0,1300.0,8345.0,4329.0,0.0,13600.0,21722.5575,6000.0,0.0,0.0,0.0,0.0,995.9,-1894.8803109000019,59723.71438069148,0.0,9114.5128084,0.0
2030-01-05 05:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,0.0,13600.0,21704.175000000003,6000.0,0.0,0.0,0.0,0.0,995.9,-104.4145258410008,64612.49766575471,0.0,9114.5128084,0.0
